subject_id,sex,height_cm,weight_kg,body_fat_pct,bench_press_kg,squat_kg,deadlift_kg,resting_hr,vo2max,mile_time_sec
3693,M,174.1,64.9,21.4,47.4,62.9,77.8,68,39.9,517
3694,M,178.5,82.7,16.2,77.5,93.7,95.4,71,47.9,492
3695,F,171.6,82.2,27.0,81.8,111.1,135.6,71,42.4,453
3696,F,154.7,47.1,23.9,20.2,42.0,55.6,62,44.4,447
3697,F,158.2,57.5,19.6,34.0,52.3,74.3,57,44.8,447
3698,M,176.7,86.4,12.7,96.7,105.9,148.9,67,52.7,458
3699,F,167.0,60.4,28.1,27.9,47.9,57.4,70,51.7,440
3700,M,172.5,71.3,22.6,67.6,79.6,100.9,75,36.1,549
3701,M,170.7,73.6,18.7,71.0,104.0,133.8,78,37.5,538
3702,F,154.2,49.0,35.8,16.8,30.3,52.8,83,24.6,559
3703,M,187.6,88.4,18.7,88.9,98.9,130.4,71,50.5,497
3704,F,156.6,46.6,19.4,20.5,31.9,55.0,51,49.2,446
3705,F,157.0,57.1,30.7,56.0,74.4,91.1,70,25.0,519
3706,F,177.7,72.5,33.0,53.2,72.1,95.4,68,29.4,513
3707,M,171.6,73.9,16.1,87.9,118.2,137.3,62,48.4,478
3708,M,179.5,87.3,13.0,99.5,137.0,159.7,63,54.2,446
3709,F,165.6,71.1,34.6,42.7,73.3,97.5,60,32.5,509
3710,F,165.7,70.2,27.8,46.9,75.8,84.2,72,27.5,473
3711,M,169.2,75.7,18.5,105.4,108.0,141.2,76,39.2,531
3712,M,173.4,80.8,18.6,95.1,135.5,167.4,69,46.8,487
3713,M,181.5,92.2,14.3,93.7,119.7,137.7,54,48.4,434
3714,F,167.8,74.1,27.1,47.0,86.6,96.1,73,39.2,497
3715,M,176.7,76.3,20.1,76.8,85.9,115.7,70,47.4,513
3716,F,161.7,51.7,28.5,25.0,42.6,62.3,64,50.8,414
3717,M,181.1,85.8,19.9,123.9,135.7,170.2,72,40.5,517
3718,M,181.4,93.8,11.7,103.7,126.5,166.4,66,60.6,420
3719,F,166.0,65.9,21.5,62.1,98.7,91.7,62,45.8,432
3720,F,160.6,56.2,24.0,52.3,69.4,80.6,67,40.2,472
3721,M,171.8,79.1,22.8,92.8,124.1,143.4,74,36.3,531
3722,M,180.5,91.6,3.7,110.4,142.7,162.1,59,66.8,351
3723,F,166.8,69.9,31.7,68.8,91.0,119.2,65,35.8,462
3724,M,178.5,88.3,14.6,108.6,138.4,176.1,66,44.8,468
3725,M,176.7,86.2,9.7,88.7,117.7,136.2,62,60.8,430
3726,F,158.3,50.6,24.2,66.6,101.9,115.3,64,38.9,462
3727,M,184.2,98.0,8.8,101.3,137.0,163.8,63,53.8,395
3728,F,159.4,66.2,27.1,55.8,97.1,90.0,64,42.1,512
3729,M,183.2,98.4,10.9,104.0,137.9,167.0,76,48.9,436
3730,F,165.0,63.1,31.8,50.9,80.3,93.5,78,23.8,541
3731,F,163.5,57.3,23.0,32.8,57.8,64.1,64,38.9,482
3732,F,155.6,47.2,26.3,52.0,88.1,93.3,70,34.2,511
3733,F,153.0,53.0,19.5,89.5,126.6,162.3,60,35.8,471
3734,F,167.5,67.6,29.4,44.6,57.4,80.1,70,37.0,527
3735,M,179.6,83.7,13.3,100.7,118.5,156.2,71,47.5,468
3736,M,177.9,83.6,21.6,84.5,101.6,120.9,73,34.9,541
3737,M,171.1,75.2,19.0,75.3,95.7,123.3,66,42.4,485
3738,F,157.1,62.8,21.8,70.0,104.7,126.2,62,50.5,439
3739,M,182.2,93.6,23.1,84.9,105.2,133.4,69,41.0,529
3740,M,186.6,96.5,14.0,98.2,120.7,151.0,70,53.6,449
3741,M,174.4,71.6,18.5,64.2,79.0,84.1,65,49.0,451
3742,F,163.9,65.1,29.8,32.5,56.6,56.5,75,37.2,479
3743,M,178.7,85.4,26.9,71.1,70.7,92.4,82,35.7,536
3744,M,177.7,87.9,17.4,107.0,129.9,150.0,78,39.4,564
3745,F,169.1,83.8,27.1,115.5,137.8,196.2,70,29.6,530
3746,F,160.6,53.8,35.0,42.0,62.0,77.8,81,12.5,590
3747,F,167.2,66.0,25.8,22.4,46.1,46.1,64,54.3,408
3748,M,180.3,93.2,10.8,116.1,145.5,179.8,63,54.3,463
3749,F,160.6,58.4,32.3,31.0,53.3,72.0,71,30.5,505
3750,M,187.0,98.6,16.1,126.5,156.2,187.9,83,32.8,550
3751,M,181.4,83.4,19.1,94.8,113.1,135.8,78,35.5,539
3752,M,175.4,89.1,16.0,78.0,111.4,127.9,65,49.0,492
3753,M,185.9,91.8,11.0,95.6,123.0,144.4,63,64.3,394
3754,F,171.1,69.3,24.8,73.5,99.0,108.7,73,33.2,494
3755,M,182.1,93.4,13.8,98.4,128.1,141.7,61,58.7,422
3756,F,140.8,26.8,28.1,24.3,44.7,49.4,67,36.4,525
3757,F,165.7,66.0,30.5,36.7,67.4,88.1,72,37.8,481
3758,M,176.4,85.1,16.3,68.3,89.9,99.2,61,50.6,453
3759,M,176.3,81.3,19.4,104.5,127.4,155.4,73,41.8,514
3760,F,163.0,57.3,34.9,11.5,31.4,34.7,69,26.6,544
3761,M,180.8,82.1,10.5,81.0,107.7,123.5,61,57.2,431
3762,M,180.0,94.1,13.1,116.7,144.5,175.0,65,47.1,465
3763,M,176.1,84.1,10.8,105.4,132.5,151.7,68,55.8,398
3764,M,184.0,96.6,13.5,111.4,132.1,165.1,73,44.9,511
3765,M,184.2,90.7,15.1,100.8,111.1,144.3,55,57.5,406
3766,F,163.0,64.5,25.6,80.7,101.7,127.1,71,28.7,495
3767,M,177.7,88.5,11.1,123.1,149.6,182.5,70,47.6,443
3768,M,180.9,90.7,14.2,107.3,138.7,167.7,65,48.7,450
3769,F,168.5,71.4,25.5,62.1,91.0,132.3,68,31.0,508
3770,F,163.0,61.8,27.6,60.7,93.6,114.6,59,40.6,482
3771,F,169.4,63.7,32.6,51.9,75.4,81.6,75,33.0,514
3772,M,176.3,82.6,15.1,75.5,82.1,100.8,55,51.2,438
3773,F,171.1,79.8,28.4,61.0,85.7,117.0,69,39.9,447
3774,M,188.3,91.3,18.5,118.1,139.3,162.6,70,34.8,562
3775,M,174.3,81.3,16.9,120.2,143.4,179.2,86,32.1,549
3776,F,172.5,77.4,36.4,26.1,65.5,53.8,85,19.2,599
3777,M,167.4,64.4,13.7,73.8,88.5,101.7,65,51.9,389
3778,F,166.2,62.4,24.8,57.3,82.9,92.8,79,29.4,523
3779,F,159.5,52.9,25.1,36.5,61.2,76.7,66,31.8,495
3780,M,186.2,92.0,17.5,65.3,73.1,88.9,64,51.3,475
3781,M,178.1,86.6,11.4,105.6,138.9,158.0,61,50.1,457
3782,M,173.4,71.7,21.8,50.8,73.5,87.9,69,52.4,473
3783,M,175.2,83.7,18.2,74.4,94.5,110.5,63,51.6,472
3784,F,156.0,57.7,34.4,67.5,100.9,119.0,94,15.1,549
3785,F,164.1,57.9,25.3,84.3,113.4,139.4,65,39.2,493
3786,F,159.5,54.0,31.3,17.9,27.4,46.2,69,38.1,485
3787,F,157.5,58.2,23.9,26.9,49.5,80.0,63,46.0,439
3788,M,178.7,85.8,15.6,94.7,121.2,143.1,53,60.4,404
3789,M,179.8,91.2,13.8,127.5,165.2,204.5,75,32.4,519
3790,M,173.9,73.6,18.8,74.7,102.6,126.1,70,42.2,504
3791,F,152.8,47.1,31.1,34.7,60.0,49.6,91,24.3,556
3792,M,181.8,90.2,10.7,131.2,158.6,193.9,58,63.4,417
3793,M,181.9,82.6,14.6,84.8,108.7,136.3,57,56.3,420
3794,M,181.3,90.0,17.2,106.0,142.0,167.6,68,47.0,470
3795,M,179.4,83.8,15.9,67.1,77.4,116.4,63,46.8,471
3796,F,172.0,73.7,22.6,41.2,74.5,98.3,59,45.2,413
3797,F,166.7,61.2,22.3,14.6,29.1,35.9,58,46.7,429
3798,M,188.9,101.4,15.8,85.0,108.4,133.9,63,55.0,432
3799,M,195.5,111.5,12.4,125.7,155.4,194.0,63,48.0,471
3800,M,167.8,67.5,20.2,88.7,109.1,134.0,68,40.1,498
3801,M,168.8,65.2,13.7,75.9,104.8,114.6,67,49.7,444
3802,M,172.9,83.1,9.0,80.3,105.7,115.8,64,58.8,415
3803,F,163.8,59.8,25.7,49.0,79.2,85.1,70,35.4,498
3804,F,163.9,61.2,28.3,40.2,81.3,97.1,62,30.1,476
3805,F,165.5,65.3,23.4,69.1,96.6,116.7,63,47.6,438
3806,F,161.8,46.8,24.0,-14.5,-0.8,13.8,57,47.5,465
3807,M,172.7,74.0,18.3,82.6,97.8,126.3,73,40.2,490
3808,F,160.0,60.2,28.0,50.1,80.0,96.9,63,27.6,526
3809,F,161.0,53.0,23.8,46.1,71.7,91.2,67,39.3,459
3810,M,182.7,90.6,13.0,102.2,130.0,162.1,66,52.8,460
3811,M,179.6,80.8,17.2,99.7,127.0,140.8,70,45.8,511
3812,M,179.2,84.3,9.5,89.6,112.3,131.9,53,61.0,410
3813,M,182.4,92.8,10.5,74.9,116.0,131.8,70,53.2,429
3814,M,178.6,80.4,16.1,90.0,114.7,132.0,62,50.4,484
3815,M,181.8,98.0,7.2,125.5,155.9,183.5,61,60.3,387
3816,F,156.5,50.2,27.9,19.6,40.0,49.4,75,36.2,484
3817,F,153.3,50.4,29.4,42.2,67.5,81.3,66,33.1,522
3818,F,161.0,63.8,30.5,50.4,67.8,103.7,79,27.5,526
3819,F,162.2,63.2,24.8,84.7,111.6,150.9,67,32.4,515
3820,F,157.6,52.0,31.0,33.5,54.9,72.5,79,24.6,520
3821,M,182.3,99.0,14.2,120.4,147.0,180.6,61,53.6,483
3822,M,187.5,100.5,11.6,129.0,163.9,193.3,65,51.4,426
3823,F,158.6,56.2,33.1,27.2,65.2,88.8,71,30.0,518
3824,F,167.2,66.1,33.1,45.0,57.8,97.0,69,31.4,493
3825,F,153.1,40.2,26.4,29.3,48.7,59.2,65,42.5,471
3826,M,180.7,95.9,18.6,82.4,116.7,152.2,72,35.4,507
3827,F,159.9,55.0,24.3,62.0,94.6,106.6,66,35.4,528
3828,M,178.4,89.6,13.7,104.0,123.2,152.6,66,52.7,428
3829,M,172.9,72.7,18.8,96.3,132.6,145.2,77,32.8,554
3830,M,175.3,81.2,21.8,75.8,96.7,122.8,62,58.7,432
3831,F,156.6,53.4,41.7,20.4,40.1,56.2,75,24.0,534
3832,M,180.6,88.6,11.6,137.2,170.0,204.5,67,45.9,449
3833,M,186.5,96.7,15.4,103.1,120.9,157.2,71,41.7,522
3834,F,159.3,51.0,27.1,29.4,52.0,66.1,62,45.0,440
3835,M,189.5,105.5,21.9,122.8,161.6,198.4,73,35.8,516
3836,F,159.4,55.7,27.8,49.4,74.4,85.9,73,23.7,508
3837,M,185.8,95.8,19.6,112.8,135.4,163.5,67,51.8,467
3838,F,152.0,51.4,25.6,40.2,62.7,59.6,65,34.8,518
3839,M,174.8,75.3,17.0,85.8,111.6,129.1,73,35.2,530
3840,F,157.7,50.2,29.4,34.6,60.3,75.5,71,36.5,503
3841,F,171.3,68.8,40.6,18.6,41.7,61.6,76,19.4,560
3842,M,178.5,84.1,19.9,101.2,114.6,149.2,74,45.8,522
3843,F,149.5,42.6,31.1,44.0,68.8,82.7,81,29.5,519
3844,F,155.8,55.9,24.7,83.7,102.2,119.5,64,46.6,462
3845,M,173.1,76.9,16.1,100.4,122.5,143.6,59,57.5,431
3846,F,167.8,57.5,29.4,-1.7,17.4,9.1,54,45.0,473
3847,F,165.1,64.4,27.3,42.2,69.0,93.1,70,36.6,489
3848,M,176.3,90.0,19.8,148.0,190.5,231.7,79,30.0,566
3849,F,160.1,58.7,26.2,63.2,91.2,108.1,68,39.0,465
3850,M,179.6,88.7,15.3,74.6,97.0,130.7,57,58.2,420
3851,F,158.1,51.0,22.3,54.6,87.0,103.1,62,45.7,484
3852,F,164.3,62.5,29.6,34.0,38.8,66.3,71,43.4,460
3853,M,177.7,85.8,18.9,63.8,94.6,105.6,78,43.4,507
3854,M,174.4,80.9,20.5,81.5,108.9,123.6,67,45.0,499
3855,F,163.8,63.1,21.2,50.6,80.2,87.6,56,51.7,406
3856,F,161.4,54.5,35.4,18.3,32.3,22.5,80,24.3,520
3857,M,182.0,82.7,22.4,72.5,91.2,106.5,68,38.3,501
3858,M,170.8,70.5,9.7,91.5,111.3,132.2,69,57.4,411
3859,F,165.7,62.8,33.0,36.3,64.8,62.7,72,33.5,526
3860,M,181.4,94.7,20.1,108.2,128.2,169.9,78,34.9,556
3861,F,163.6,56.3,23.8,18.9,39.2,52.0,57,47.8,442
3862,F,167.6,66.7,22.4,60.4,88.4,118.2,66,40.9,472
3863,F,161.2,55.0,36.2,33.1,32.7,54.4,67,32.0,491
3864,M,181.4,101.4,14.8,132.0,162.7,203.1,80,40.1,493
3865,F,160.6,57.5,26.6,3.1,32.0,39.5,64,52.4,436
3866,F,156.2,49.7,28.8,21.8,41.0,46.4,77,33.8,511
3867,F,168.9,70.6,26.1,62.3,83.5,111.6,53,44.4,443
3868,M,167.1,74.3,11.6,125.1,153.8,181.6,64,56.8,413
3869,F,163.3,67.3,30.8,51.5,77.5,96.0,73,33.4,505
3870,F,156.7,59.1,27.6,50.1,71.6,97.6,68,40.5,480
3871,F,158.9,56.3,25.6,39.1,62.1,97.0,61,52.0,427
3872,M,179.4,78.7,11.9,74.2,101.0,110.8,54,68.8,442
3873,M,171.3,75.7,22.9,80.5,111.4,135.1,85,30.2,542
3874,M,179.7,79.2,15.2,70.0,87.1,102.2,58,58.7,419
3875,M,178.9,79.9,21.7,75.7,95.0,107.7,71,48.5,517
3876,F,159.2,54.5,26.0,55.2,69.8,92.1,77,27.5,543
3877,F,169.4,66.1,34.6,34.2,45.5,52.2,64,36.2,470
3878,F,161.1,58.4,35.1,48.3,78.3,91.2,81,28.0,513
3879,M,181.7,87.3,15.7,66.9,89.0,113.3,63,45.4,460
3880,M,183.9,98.0,19.1,107.0,130.3,160.0,73,38.3,499
3881,M,186.4,98.8,14.5,92.9,115.5,132.0,64,40.2,513
3882,M,176.3,97.8,14.3,125.8,162.7,197.0,66,41.9,467
3883,F,159.9,59.0,25.8,52.0,67.9,92.7,73,27.2,514
3884,M,171.0,79.3,8.9,121.9,144.5,175.8,57,61.4,428
3885,M,181.7,84.2,15.8,79.6,107.9,131.2,71,47.5,460
3886,F,167.6,67.6,27.2,54.5,74.4,104.1,53,49.1,425
3887,M,180.1,83.1,23.0,79.4,94.0,101.7,63,47.5,497
3888,M,161.5,57.1,23.8,73.4,87.3,111.2,70,43.0,515
3889,M,184.9,102.4,14.6,97.0,129.8,130.6,58,63.4,427
3890,M,181.9,92.8,18.0,80.4,115.5,147.9,73,46.1,488
3891,F,157.7,54.7,31.7,14.6,36.3,47.8,74,38.9,471
3892,M,179.8,89.1,16.7,72.8,96.7,115.3,55,57.0,408
3893,F,166.5,59.4,33.6,-7.5,11.5,14.2,82,22.0,554
3894,M,175.0,75.1,18.0,73.7,89.2,106.7,60,60.4,433
3895,M,183.8,98.3,15.3,107.0,135.7,179.1,64,48.9,506
3896,F,154.5,44.6,30.2,15.5,12.6,33.0,61,44.6,464
3897,M,178.1,76.4,11.6,65.4,82.0,115.4,55,61.0,478
3898,M,177.6,89.6,11.3,137.5,161.4,191.9,59,57.5,433
3899,M,174.8,77.3,18.7,77.9,102.5,119.4,72,46.7,457
3900,M,177.3,87.0,16.7,101.4,133.5,160.0,75,43.9,504
3901,M,181.0,97.3,10.0,117.4,141.9,176.8,55,62.1,433
3902,F,166.4,74.9,28.8,64.7,86.9,115.3,79,22.9,562
3903,M,178.9,85.1,19.9,67.1,81.6,94.4,79,34.8,539
3904,M,166.7,68.4,15.2,81.6,115.3,121.3,64,48.7,442
3905,M,174.5,66.3,13.7,55.3,76.6,90.8,60,57.7,395
3906,M,174.3,91.9,8.5,156.4,190.5,208.6,63,49.3,444
3907,F,162.8,59.5,31.2,4.6,40.6,30.7,58,49.1,427
3908,F,161.3,52.3,32.8,16.0,37.4,50.8,79,16.5,550
3909,F,173.5,73.2,30.0,37.7,58.4,59.8,61,33.5,493
3910,M,179.1,79.4,28.3,71.0,77.7,102.3,82,38.1,521
3911,M,183.4,91.2,12.8,119.6,162.7,188.2,65,52.3,494
3912,F,170.5,72.5,27.7,88.6,140.5,158.1,76,28.3,551
3913,M,177.7,83.3,20.6,92.1,95.7,125.7,79,35.6,541
3914,M,191.9,99.2,19.1,73.7,102.4,129.9,67,53.7,445
3915,M,175.8,73.6,12.8,44.0,54.2,74.9,66,59.0,427
3916,M,173.2,78.1,16.0,88.2,108.8,135.8,75,50.3,494
3917,F,156.8,51.4,28.3,29.5,53.4,70.2,67,41.4,477
3918,F,168.6,70.0,25.6,42.8,67.0,68.5,62,36.1,478
3919,F,166.9,68.2,27.8,52.7,75.4,92.5,72,38.2,457
3920,M,171.5,85.3,20.4,96.3,119.5,136.8,72,40.9,513
3921,F,160.6,50.9,26.6,44.0,68.9,85.1,61,40.4,477
3922,F,170.0,71.0,31.0,50.7,67.7,79.5,63,39.4,459
3923,F,165.0,54.9,26.9,23.0,46.7,58.0,68,43.8,453
3924,M,180.3,101.0,15.6,117.0,150.9,169.2,69,46.6,480
3925,F,159.6,59.2,33.2,45.0,73.1,90.5,79,24.6,544
3926,M,183.5,86.3,11.9,106.0,148.3,172.9,64,55.9,483
3927,F,163.1,60.9,29.4,65.7,95.7,111.5,70,39.0,487
3928,F,155.4,53.2,31.6,19.4,36.2,38.4,73,35.7,493
3929,F,161.7,49.6,29.5,25.0,39.6,46.0,67,31.1,507
3930,F,157.4,49.1,34.0,15.6,60.2,63.7,75,26.4,505
3931,M,181.5,83.5,13.2,60.1,100.9,109.4,62,54.3,431
3932,F,165.5,67.8,30.2,66.3,94.4,124.5,75,28.1,524
3933,M,185.2,91.0,18.3,103.0,130.9,155.5,73,39.7,539
3934,F,163.9,65.8,29.8,62.5,102.7,120.7,68,31.3,496
3935,M,178.4,82.7,13.6,103.0,136.2,152.4,57,60.7,405
3936,M,186.0,98.8,12.3,103.1,125.7,171.1,62,58.0,423
3937,F,166.2,69.9,30.9,66.2,112.0,118.9,81,18.4,573
3938,F,168.2,73.8,17.6,59.5,86.1,112.4,66,45.8,410
3939,M,184.6,95.1,10.4,105.0,127.6,140.3,62,60.1,435
3940,M,177.4,89.3,13.6,125.0,159.5,194.4,75,40.2,503
3941,M,179.4,88.7,25.2,99.8,121.7,149.4,76,29.5,591
3942,M,183.3,87.7,15.2,94.2,119.0,137.9,77,51.8,449
3943,M,171.2,69.4,12.8,65.2,86.4,108.1,59,53.5,477
3944,F,159.5,56.0,22.2,54.3,87.2,98.9,56,38.7,396
3945,M,170.3,74.9,17.0,115.7,145.6,171.8,79,40.1,532
3946,M,179.3,84.5,3.7,91.7,118.2,132.4,53,60.1,393
3947,F,162.3,61.4,34.9,65.7,102.7,116.7,83,19.5,564
3948,M,171.2,65.2,23.7,46.1,63.5,82.9,68,49.7,497
3949,M,178.9,86.3,17.2,93.0,122.0,141.4,70,41.0,483
3950,M,176.1,87.2,12.5,98.4,117.3,137.7,61,60.7,398
3951,M,182.9,93.2,13.3,92.8,106.0,130.6,56,60.1,415
3952,M,188.5,107.6,3.0,157.3,179.1,232.0,61,58.8,417
3953,F,164.2,68.3,36.9,37.7,78.8,90.3,80,27.2,520
3954,M,176.9,72.2,14.7,79.4,99.3,131.0,62,50.8,406
3955,F,164.3,61.9,29.6,51.4,83.6,98.1,79,39.1,482
3956,F,161.3,52.7,36.7,11.5,18.5,25.3,79,22.0,574
3957,F,157.5,60.1,39.0,24.0,57.1,59.1,76,21.9,554
3958,F,159.0,58.9,21.0,62.1,96.5,115.4,60,44.9,471
3959,F,160.8,49.3,28.9,24.9,57.7,58.4,61,33.5,496
3960,F,163.1,54.8,36.0,29.1,48.7,56.2,80,19.1,565
3961,M,184.1,90.4,12.5,121.2,149.6,178.0,76,41.4,480
3962,M,182.1,92.0,14.4,124.8,155.0,201.0,69,55.3,482
3963,F,172.8,78.9,29.3,56.6,90.2,126.1,66,33.2,517
3964,F,166.6,67.0,36.2,30.4,61.4,74.2,75,16.1,550
3965,F,165.6,63.5,20.6,57.4,58.8,85.7,59,47.7,408
3966,F,156.8,53.9,28.4,28.0,46.6,63.9,60,43.5,457
3967,F,154.6,48.4,36.1,31.6,22.4,50.3,67,33.2,518
3968,F,156.6,54.4,31.7,29.4,39.2,58.8,66,38.2,519
3969,F,161.0,59.6,29.7,21.7,51.8,53.4,73,38.3,459
3970,M,163.6,56.9,22.9,65.9,76.6,97.3,73,40.6,529
3971,M,171.7,76.0,13.9,53.2,74.2,77.4,69,52.6,439
3972,M,186.0,98.2,20.7,104.3,134.5,154.1,79,37.6,540
3973,M,177.4,90.1,14.6,91.7,133.8,142.9,65,53.8,489
3974,M,176.9,86.6,10.6,119.6,167.0,180.9,75,41.8,512
3975,M,175.7,89.4,22.5,79.0,107.1,123.9,71,45.3,517
3976,F,149.9,46.3,19.3,40.4,67.5,84.7,64,52.0,406
3977,M,179.8,85.2,17.1,102.6,131.4,151.4,64,43.4,483
3978,F,165.9,70.8,26.0,39.9,80.8,81.2,68,35.2,496
3979,M,180.0,88.6,25.0,110.1,141.0,161.5,78,35.4,569
3980,F,153.2,48.2,27.6,59.1,82.1,98.6,68,30.4,524
3981,M,178.2,75.4,18.8,101.3,132.6,148.1,70,51.7,431
3982,F,169.1,69.1,28.4,44.7,70.3,78.0,65,33.8,513
3983,F,163.3,61.3,33.7,40.6,57.2,82.4,73,25.1,561
3984,M,168.9,68.4,21.2,54.8,81.5,89.4,68,55.5,471
3985,F,175.7,75.0,26.9,43.1,62.7,66.1,63,37.2,476
3986,F,156.6,52.1,24.9,21.6,46.9,64.0,61,46.5,424
3987,F,165.0,47.6,32.7,29.3,43.9,38.0,75,35.9,512
3988,M,174.5,77.3,22.3,103.5,114.9,160.6,83,34.1,586
3989,F,156.0,55.6,28.6,67.6,91.5,107.5,77,23.3,526
3990,M,176.3,83.9,20.8,78.0,89.8,115.6,69,41.4,499
3991,M,182.0,89.9,15.1,103.2,125.6,150.4,68,55.7,451
3992,M,186.8,92.6,25.7,75.5,99.7,121.8,83,28.3,566
3993,M,178.7,80.4,21.2,82.6,105.0,129.9,65,40.6,489
3994,M,172.6,74.1,15.4,85.9,107.8,111.4,50,54.9,435
3995,F,162.0,70.9,27.0,59.5,90.2,94.7,66,28.9,471
3996,F,160.8,58.7,28.1,27.9,50.8,63.9,59,43.3,444
3997,F,160.9,63.0,31.1,68.8,86.1,120.1,75,15.5,558
3998,M,178.2,87.7,25.7,92.9,111.7,144.0,80,31.2,556
3999,F,164.4,57.9,23.2,29.9,51.2,59.8,66,50.8,405
4000,M,181.5,80.2,15.5,65.8,85.3,103.0,64,44.1,509
4001,M,179.0,83.1,16.0,103.0,140.7,150.3,69,50.4,515
4002,M,185.8,98.0,14.9,121.9,137.8,178.3,72,46.3,515
4003,F,171.7,80.1,29.7,61.0,88.3,106.5,64,35.1,513
4004,F,159.9,66.0,26.0,90.9,126.1,150.2,71,29.0,523
4005,M,176.0,89.0,10.2,119.7,154.2,185.3,68,52.2,444
4006,M,175.2,85.0,10.3,92.3,102.0,135.3,51,71.4,340
4007,M,172.5,79.2,19.9,82.8,108.5,114.6,65,46.2,478
4008,M,180.8,90.6,18.5,101.1,136.6,160.8,69,36.5,482
4009,F,164.5,57.4,41.7,35.6,55.5,68.0,84,9.4,587
4010,M,176.2,86.2,19.7,111.5,150.0,187.2,76,32.0,534
4011,F,165.1,69.9,18.7,46.4,90.9,109.5,66,48.3,451
4012,F,163.2,65.2,30.7,56.8,64.2,93.4,77,22.9,570
4013,M,171.8,74.4,16.6,96.1,130.9,151.5,71,39.4,491
4014,F,163.8,67.8,25.1,78.9,129.9,135.0,65,40.8,503
4015,F,161.0,61.7,21.7,43.9,81.8,86.2,64,47.3,399
4016,M,185.0,90.2,18.4,93.0,113.3,137.5,68,48.9,470
4017,F,166.2,66.6,29.4,89.6,112.4,128.7,68,34.2,468
4018,M,178.8,82.8,10.7,113.4,137.4,168.3,68,44.5,471
4019,F,157.2,56.1,37.2,38.5,57.0,62.8,76,26.8,531
4020,F,162.4,58.5,26.1,49.1,82.1,91.7,76,32.3,504
4021,F,165.0,61.0,30.4,47.1,82.5,97.3,66,42.7,439
4022,F,160.3,69.2,26.5,59.5,72.3,98.4,68,33.9,465
4023,F,165.8,65.5,23.4,21.0,33.0,48.8,59,51.2,380
4024,M,175.0,78.5,18.5,67.6,81.0,100.3,55,49.0,443
4025,F,167.4,60.8,23.4,27.6,51.2,59.2,61,50.1,436
4026,F,162.2,52.9,37.2,25.2,44.4,64.6,72,28.4,549
4027,F,176.3,71.6,26.3,42.0,61.7,75.2,65,35.9,458
4028,F,162.8,64.0,26.7,66.4,87.5,96.9,73,32.9,471
4029,M,172.0,75.7,13.3,84.4,105.4,134.3,71,52.6,489
4030,M,181.4,81.9,11.4,109.8,123.6,156.0,58,54.6,445
4031,F,164.2,61.6,27.5,25.3,47.5,50.8,64,35.6,453
4032,F,159.5,51.4,20.7,33.7,58.5,77.8,50,56.5,401
4033,F,153.7,50.0,22.2,49.6,73.0,94.9,57,47.8,388
4034,M,173.9,80.8,8.9,102.7,136.5,150.9,56,56.1,434
4035,M,177.6,84.3,17.9,79.5,111.0,122.4,71,58.6,424
4036,M,170.5,70.4,10.8,94.5,115.3,140.4,61,60.9,436
4037,M,169.5,76.6,19.0,133.1,166.2,202.8,75,33.4,569
4038,F,164.7,62.0,24.8,56.5,82.8,96.2,59,51.5,412
4039,F,160.4,53.6,37.8,28.1,61.2,68.7,72,26.0,560
4040,M,175.7,80.3,19.5,88.1,103.1,124.6,72,41.2,474
4041,M,175.5,76.1,16.2,92.7,127.0,143.6,63,49.4,471
4042,F,157.5,46.8,23.1,45.4,69.2,62.9,55,48.7,467
4043,F,166.4,65.0,32.7,39.1,75.6,97.2,73,19.5,551
4044,M,172.4,75.9,21.9,63.4,77.1,90.0,76,47.9,494
4045,M,178.1,78.1,17.0,75.2,91.2,114.3,61,50.4,453
4046,M,180.4,86.1,17.7,87.8,128.3,137.7,74,43.9,482
4047,M,177.1,79.7,12.9,103.9,119.6,124.7,64,55.0,401
4048,F,160.2,55.4,12.9,26.2,55.6,55.0,45,68.1,315
4049,M,166.0,65.0,15.5,83.7,119.6,126.0,68,53.4,436
4050,M,177.1,84.6,20.0,106.1,117.3,153.0,73,38.9,499
4051,M,178.4,91.4,18.4,111.2,142.1,175.9,67,37.9,558
4052,M,174.2,80.6,19.6,91.7,116.1,129.6,68,50.1,474
4053,F,161.0,54.1,33.8,47.1,73.5,92.9,73,29.2,538
4054,F,160.5,60.3,25.5,34.0,45.5,75.5,71,36.1,461
4055,M,180.5,89.3,15.2,113.8,142.7,168.6,64,52.7,461
4056,M,178.9,81.6,16.9,100.8,125.4,154.3,70,40.3,491
4057,F,172.7,76.5,15.8,55.6,95.2,121.1,52,51.6,434
4058,F,163.5,67.7,29.5,61.9,89.2,111.7,73,26.1,535
4059,M,174.2,82.3,12.1,106.7,132.8,171.8,64,49.0,489
4060,M,184.5,86.3,13.9,97.0,120.5,158.4,68,52.2,475
4061,F,162.4,61.0,25.1,49.2,82.1,97.2,60,42.1,415
4062,M,179.8,83.5,8.1,112.1,153.8,177.6,55,61.3,401
4063,F,170.2,68.0,25.6,35.9,58.6,73.0,70,40.1,462
4064,F,159.6,50.1,26.6,37.7,46.2,61.3,56,47.0,434
4065,M,177.4,84.4,22.6,98.5,123.9,152.0,72,42.7,479
4066,M,182.7,96.0,6.1,111.3,131.0,161.0,56,52.2,446
4067,F,159.6,61.9,29.0,24.6,50.8,75.9,64,43.0,473
4068,M,174.2,78.7,11.2,90.6,110.6,135.0,64,63.1,465
